#####################################################################
# Alchemist log file - simulation started at: 2025-01-20T16:52+0000 #
#####################################################################
#
# maxChildren = 3.0, maxResource = 1.5, maxSuccess = 500.0, resourceLowerBound = 5.0, seed = 0.0
#
# The columns have the following meaning: 
# time network-diameter nodes network-degree[max] network-degree[mean] children-count[max] children-count[mean] local-success[min] local-success[max] local-success[mean] resource[min] resource[max] resource[mean] success[min] success[max] success[mean] local-resource[min] local-resource[max] local-resource[mean] 
137.0 9 30 7.0 4.2 1.7 3.00 0.967 0.102 449 145 0.00 10.1 2.10 0.259 2.74e+03 567 NaN NaN NaN
138.0 9 30 7.0 4.2 1.7 3.00 0.967 0.102 449 145 0.00 10.1 2.10 0.259 2.74e+03 561 NaN NaN NaN
139.0 9 30 7.0 4.2 1.7 3.00 0.967 0.102 449 145 0.00 10.1 2.10 0.259 2.74e+03 555 NaN NaN NaN
140.0 9 30 7.0 4.2 1.7 3.00 0.967 0.102 449 145 0.00 10.1 2.10 0.259 2.74e+03 549 NaN NaN NaN
141.0 9 30 7.0 4.2 1.7 3.00 0.967 0.102 449 145 0.00 10.1 2.10 0.259 2.56e+03 543 NaN NaN NaN
142.0 9 30 7.0 4.2 1.7 3.00 0.967 0.102 449 145 0.00 10.4 2.14 0.259 2.56e+03 538 NaN NaN NaN
143.0 9 30 7.0 4.2 1.7 3.00 0.967 0.102 449 145 2.51e-14 5.94e+35 1.98e+34 0.259 2.56e+03 538 NaN NaN NaN
144.0 9 30 7.0 4.2 1.7 3.00 0.967 0.102 449 145 2.51e-14 5.94e+35 1.98e+34 0.259 2.56e+03 538 NaN NaN NaN
145.0 9 30 7.0 4.2 1.7 3.00 0.967 0.102 449 145 2.51e-14 5.94e+35 1.98e+34 0.259 2.56e+03 538 NaN NaN NaN
146.0 9 30 7.0 4.2 1.7 3.00 0.967 0.102 449 145 2.51e-14 5.94e+35 1.98e+34 0.259 2.56e+03 538 NaN NaN NaN
147.0 9 30 7.0 4.2 1.7 3.00 0.967 0.102 449 145 2.51e-14 5.94e+35 1.98e+34 0.259 2.56e+03 538 NaN NaN NaN
148.0 9 30 7.0 4.2 1.7 3.00 0.967 0.102 449 145 2.51e-14 5.94e+35 1.98e+34 0.259 2.56e+03 538 NaN NaN NaN
149.0 9 30 7.0 4.2 1.7 3.00 0.967 0.102 449 145 2.51e-14 5.94e+35 1.98e+34 0.259 2.56e+03 538 NaN NaN NaN
150.0 9 30 7.0 4.2 1.7 3.00 0.967 0.102 449 145 2.51e-14 5.94e+35 1.98e+34 0.259 2.56e+03 538 NaN NaN NaN
151.0 9 30 7.0 4.2 1.7 3.00 0.967 0.102 449 145 2.51e-14 5.94e+35 1.98e+34 0.259 2.56e+03 538 NaN NaN NaN
